reviewid,artist, popularity
18251,mark mulcahy,11.0
18209,david yow,2.0
18238,iasos,28.0
18222,amon amarth,59.0
18282,william basinski,42.0
18257,mayer hawthorne,54.0
18309,ty dolla $ign,84.0
18265,alela diane,46.0
18278,hatred surge,14.0
18256,andy kaufman,0.0
18227,slum village,55.0
18271,gauntlet hair,17.0
18292,hebronix,7.0
18182,various artists,7.0
18212,big star,45.0
18274,andrew cedermark,1.0
18223,natasha kmeto,16.0
18199,ghost outfit,0.0
18291,various artists,7.0
17863,heterotic,2.0
18045,devo,54.0
18281,cfcf,35.0
18279,young moe,28.0
18252,alex burkat,9.0
18245,speedy ortiz,34.0
20193,jib kidder,3.0
18229,bass drum of death,39.0
18176,steve gunn,39.0
18092,summoning,38.0
18280,ciara,71.0
19999,ryksopp,61.0
18266,kirin j callinan,32.0
18283,jason isbell,60.0
17972,calexico,46.0
18248,daughn gibson,13.0
18272,freddie gibbs,68.0
18261,blondes,50.0
18171,keith fullerton whitman,16.0
18171,floris vanhoof,0.0
18118,melt yourself down,24.0
18267,araabmuzik,41.0
18249,robert pollard,24.0
18217,ooooo,31.0
20211,ilyas ahmed,16.0
18239,ruby pins,0.0
18247,jay z,84.0
18246,new order,66.0
18097,carl craig,37.0
10633,napalm death,46.0
18244,daniel wohl,7.0
18184,james holden,40.0
18190,townes van zandt,53.0
18264,migos,76.0
18210,the-drum,3.0
17934,katie got bandz,32.0
18219,run the jewels,61.0
18164,airhead,53.0
18163,css,41.0
18237,knx,58.0
18218,tnt subhead,0.0
18243,daftside,52.0
18206,beady eye,37.0
9853,young widows,24.0
17893,power trip,45.0
18162,hailu mergia,42.0
18215,wale,74.0
18214,the ex & brass unbound,41.0
18221,matias aguayo,31.0
18241,spectrals,21.0
18233,noisem,5.0
18195,austra,38.0
18220,mavis staples,50.0
18039,matthew herbert,40.0
18196,noah and the whale,49.0
18100,integrity,32.0
18154,digable planets,53.0
18211,high on fire,40.0
18170,mick harvey,37.0
10764,robert wyatt,35.0
18147,roomrunner,7.0
18202,mac miller,84.0
18200,public image ltd,45.0
18204,candy claws,40.0
18213,stellar om source,2.0
18234,gunplay,47.0
17588,j. cole,86.0
18124,empire of the sun,79.0
18225,jagwar ma,30.0
18235,the baptist generals,6.0
20224,the supreme jubilees,33.0
20404,action bronson,63.0
18088,scott walker,41.0
18181,bad rabbits,26.0
18115,the mantles,10.0
18158,date palms,7.0
18183,zomby,13.0
18201,john vanderslice,25.0
17974,oren ambarchi | keiji haino | jim o'rourke,26.0
19263,makthaverskan,28.0
18198,alexander spit,28.0
18172,kanye west,92.0
18173,quasimoto,49.0
18205,aye nako,7.0
85,the aislers set,18.0
19737,dustin wong,16.0
18197,teen,51.0
18191,sigur rs,57.0
18194,royal trux,23.0
18192,protomartyr,40.0
18187,close,25.0
18193,emika,36.0
10322,pig destroyer,39.0
18121,gold panda,39.0
18177,rodan,23.0
18141,wampire,28.0
18120,coma cinema,43.0
18169,the lonely island,59.0
18123,surfer blood,31.0
18167,lansing-dreiden,7.0
18122,lust for youth,38.0
18095,oblivians,24.0
18110,smith westerns,29.0
18089,quadron,34.0
18166,the jet age of tomorrow,21.0
18084,blood ceremony,28.0
18146,benga,35.0
18060,deafheaven,49.0
18098,portugal. the man,67.0
18080,koreless,50.0
20072,ro maron,58.0
18161,case studies,7.0
14354,allo darlin',24.0
18165,black sabbath,74.0
17923,double dagger,6.0
18140,brazos,26.0
18157,etran finatawa,22.0
18156,thundercat,71.0
18185,camera obscura,45.0
18058,peter jefferies,7.0
17967,phaseone,47.0
18130,lilacs & champagne,18.0
18090,jon hopkins,58.0
18152,ryan hemsworth,39.0
18179,mykki blanco,39.0
18082,asg,31.0
18114,chris corsano,15.0
18114,bill orcutt,21.0
18096,eleanor friedberger,17.0
18178,french montana,75.0
18054,alex bleeker and the freaks,8.0
17610,cleaners from venus,45.0
18155,the child of lov,16.0
18091,disclosure,76.0
18086,alice in chains,76.0
18081,hyetal,4.0
18136,grim tower,1.0
18142,beacon,43.0
18087,queens of the stone age,70.0
18137,animal collective,50.0
20379,madeon,55.0
18094,rogue wave,44.0
18099,shining,33.0
18134,various artists,7.0
19655,robert plant,56.0
18004,classixx,42.0
5327,mirah,38.0
18135,jenny hval,35.0
18057,kylesa,33.0
18138,rivers cuomo,55.0
18138,scott murphy,0.0
18000,eluvium,36.0
17927,agrimonia,5.0
18145,human eye,11.0
18053,the-dream,66.0
18063,cocorosie,45.0
19687,suicideyear,48.0
17965,still corners,59.0
18061,mount kimbie,52.0
1177,nat baldwin,2.0
18056,the pastels,32.0
18043,kingdom,48.0
18055,when saints go machine,31.0
18085,black host,0.0
18050,four tet,63.0
440,architecture in helsinki,37.0
18031,saturday looks good to me,32.0
8196,tv on the radio,58.0
18119,xenia rubinos,26.0
19928,obliterations,2.0
18029,club 8,35.0
18007,glenn jones,44.0
18129,kisses,20.0
18052,the source family,1.0
18042,majical cloudz,40.0
19245,songs: ohia,45.0
18133,tree,76.0
17776,ms mr,41.0
18132,octo octa,29.0
18030,the national,65.0
18051,laurel halo,36.0
18008,survival,3.0
18078,shannon and the clams,44.0
20125,mike will made-it,67.0
18028,daft punk,82.0
17813,laura mvula,40.0
18033,scout niblett,32.0
18108,daniel menche,2.0
18077,sqrl,34.0
18035,various artists,7.0
17869,mark lanegan & duke garwood,50.0
18019,vr,47.0
18020,cathedral,41.0
18128,various artists,7.0
18044,the fall,44.0
15809,a winged victory for the sullen,44.0
18003,dungeonesse,4.0
17915,slava,48.0
18070,john grant,45.0
17942,the breeders,52.0
18006,bibio,52.0
18125,love,97.0
17817,gun outfit,9.0
17980,sadgiqacea,0.0
18106,wild nothing,47.0
18049,r.e.m.,74.0
17997,adult.,29.0
18059,uncle acid and the deadbeats,42.0
18027,patrick vian,32.0
17963,vampire weekend,65.0
15074,sbtrkt,49.0
18107,tera melos,27.0
18040,various artists,7.0
18069,the focus group,20.0
20022,at the gates,45.0
14765,cloud nothings,38.0
18036,pharaohs,45.0
18002,immolation,36.0
18016,purson,18.0
17999,justice,70.0
17925,kid cudi,80.0
18025,beaches,59.0
17005,xibalba,30.0
17971,aosoth,14.0
17989,primal scream,53.0
17978,little boots,37.0
19288,pat murano,0.0
18071,gobby,14.0
18101,wolf people,25.0
18105,chance the rapper,75.0
17950,colin stetson,45.0
17964,co la,2.0
18073,bill ryder-jones,38.0
17892,howl,52.0
17977,savages,30.0
18011,van dyke parks,27.0
17932,neon neon,18.0
17854,altar of plagues,19.0
17987,omar s,39.0
17966,deerhunter,45.0
17953,so so glos,16.0
17943,talib kweli,55.0
17970,the body,35.0
18072,wax idols,9.0
17959,mikal cronin,24.0
17947,melvins,48.0
17957,ola podrida,18.0
18024,various artists,7.0
19691,connections,4.0
17944,guided by voices,47.0
18046,akron/family,27.0
17917,various artists,7.0
17941,bone sickness,0.0
18048,sandwell district,23.0
17954,!!!,79.0
17960,the album leaf,46.0
17960,sun kil moon,49.0
18067,wiz khalifa & curren$y,83.0
17929,hessian,42.0
17992,pretty & nice,57.0
17903,iggy and the stooges,51.0
17973,at the drive-in,46.0
17945,pan american,25.0
18037,laura stevenson,32.0
17946,cayucas,35.0
18022,m83,72.0
20068,half japanese,31.0
17940,coliseum,15.0
17678,woe,42.0
17962,the heliocentrics,40.0
17880,charli xcx,85.0
17924,young galaxy,31.0
18017,julia brown,29.0
17986,the boy least likely to,24.0
18034,futurebirds,45.0
17920,snoop lion,43.0
17916,no joy,31.0
17874,anika,39.0
20364,fllakzoid,62.0
17985,yellowman,48.0
17930,junip,49.0
13247,jon hassell,33.0
17919,the appleseed cast,32.0
17881,blackout beach,2.0
17879,anciients,29.0
17913,phoenix,67.0
18010,the shouting matches,34.0
17911,barn owl,16.0
17871,adr,75.0
18018,bored nothing,9.0
17875,iron & wine,64.0
17902,cassie,67.0
17882,meat puppets,46.0
17806,vhl,59.0
17918,cosmin trg,12.0
17872,ghostface killah & adrian younge,64.0
17807,ghost,75.0
17877,simian mobile disco,40.0
17937,houses,36.0
18014,snapper,12.0
17732,the haxan cloak,21.0
17906,art brut,25.0
17873,david grubbs,23.0
17910,life coach,2.0
17741,skagos,8.0
17627,major lazer,76.0
17909,shuggie otis,49.0
17876,the thermals,37.0
18012,various artists,7.0
20065,disappears,12.0
17868,yeah yeah yeahs,68.0
17866,thee oh sees,49.0
17867,solar bears,16.0
17639,team ghost,7.0
17894,cough,26.0
17894,windhand,38.0
19411,morrissey,60.0
17799,various artists,7.0
17870,rainbow arabia,17.0
17991,alpoko don,15.0
17907,bonobo,64.0
17853,the postal service,55.0
17843,orchestral manoeuvres in the dark,62.0
17846,rokia traor,41.0
17900,various artists,7.0
17831,a hawk and a hacksaw,14.0
17851,kurt vile,54.0
17968,wolf eyes,15.0
17822,implodes,2.0
19666,tessela,19.0
17908,born ruffians,38.0
17842,james blake,69.0
17852,steve mason,24.0
17899,sepalcure,16.0
17830,lafur arnalds,64.0
17935,luxury liners,0.0
10426,matteah baim,1.0
17825,milk music,23.0
17832,io echo,21.0
17752,black rebel motorcycle club,52.0
17897,toxic holocaust,38.0
17895,merchandise,17.0
17858,james ferraro,27.0
17936,charles bradley,60.0
17864,joe meek,13.0
17901,caveman,23.0
17804,the flaming lips,55.0
17827,rilo kiley,49.0
17904,emptymansions,0.0
17784,nails,42.0
17888,alex calder,15.0
17833,mudhoney,42.0
17820,british sea power,49.0
17859,stornoway,36.0
17969,fiend,42.0
17829,kinski,26.0
17720,wire,47.0
19549,gene the southern child,0.0
17772,wiley,42.0
13915,liturgy,26.0
17891,young thug,85.0
17805,"tyler, the creator",91.0
17824,mad season,52.0
17819,hiss golden messenger,48.0
17826,bleached,36.0
17749,the besnard lakes,18.0
17802,lil wayne,88.0
17705,goldie,51.0
17667,vondelpark,24.0
17791,matt shadetek,1.0
17818,generationals,50.0
17792,depeche mode,75.0
17803,jace clayton,2.0
17748,telekinesis,40.0
17795,lapalux,38.0
17862,sid hemphill,2.0
17793,dj koze,52.0
17794,blu,59.0
17755,edwyn collins,52.0
17840,cankun,0.0
17928,call of the void,3.0
17786,wavves,44.0
17754,various artists,7.0
17700,blanche blanche blanche,10.0
17836,foot village,4.0
19236,final conflict,15.0
17788,the strokes,77.0
17789,chvrches,62.0
17887,brandt brauer frick,27.0
17790,karl bartos,14.0
17815,kvelertak,42.0
17779,suede,60.0
17780,william tyler,39.0
17883,lady,94.0
17680,ensemble pearl,1.0
17860,oval,27.0
17781,low,55.0
17608,ken mode,23.0
17885,hit-boy,54.0
19931,pianos become the teeth,34.0
17886,girls names,19.0
17721,marnie stern,21.0
17730,dump,33.0
17495,various artists,7.0
17796,caitlin rose,26.0
17839,boat,66.0
17736,justin timberlake,82.0
17782,julian lynch,13.0
17884,deniro farrar,39.0
17713,purling hiss,17.0
17607,inter arma,21.0
14183,the wave pictures,27.0
17731,palma violets,27.0
20294,crookers,59.0
17737,thalia zedek band,11.0
17777,leven signs,0.0
17762,clinic,33.0
17756,fol chen,10.0
20237,diet cig,30.0
17650,anas mitchell & jefferson hamer,29.0
20276,levon vincent,17.0
17801,various artists,7.0
17634,black pus,14.0
17690,helado negro,47.0
17605,october falls,14.0
17582,various artists,7.0
17810,dave grohl,44.0
17811,the delfonics,50.0
17857,st 2 lettaz,0.0
17428,rachel zeffira,11.0
17773,carmen villain,22.0
17800,devendra banhart,55.0
17771,son volt,39.0
17798,boldy james,64.0
17763,bandshell,0.0
17823,batillus,1.0
17855,david bowie,77.0
17624,apparat,48.0
17812,young dreams,11.0
17774,ellen allien,36.0
17724,toy love,13.0
17668,the men,50.0
17769,planningtorock,33.0
17706,pete swanson,1.0
17809,deathfix,1.0
17768,golden grrrls,24.0
17688,waxahatchee,57.0
17640,mister lies,20.0
17734,art department,25.0
17787,kate nash,51.0
19652,jennifer castle,27.0
17675,how to destroy angels_,41.0
17816,bilal,65.0
17838,antwon,25.0
17671,suuns,35.0
17743,defeated sanity,32.0
17693,rhye,62.0
17735,shlohmo,47.0
17673,josh ritter,46.0
17674,javelin,24.0
17746,karen gwyer,5.0
17672,youth lagoon,51.0
17701,gold panda,39.0
17549,blue hawaii,43.0
17670,benot pioulard,34.0
17742,horna,27.0
17766,chelsea light moving,4.0
17648,sally shapiro,35.0
17647,cyclopean,0.0
17767,lloyd cole,33.0
17767,hans-joachim roedelius,0.0
17664,voigt & voigt,9.0
17764,mogwai,54.0
17808,kevin gates,73.0
11584,nachtmystium,21.0
17658,pvt,63.0
17631,parenthetical girls,17.0
17646,doldrums,25.0
17765,kavinsky,64.0
17727,the mississippi sheiks,17.0
17635,vietnam,7.0
17652,benjamin damage,39.0
17645,autre ne veut,21.0
17665,prurient,24.0
17644,shout out louds,35.0
17622,dan friel,2.0
17745,destruction unit,10.0
17632,atoms for peace,40.0
17590,mount moriah,17.0
17761,curren$y,63.0
17642,darkthrone,45.0
17704,dog bite,19.0
17628,jamie lidell,41.0
17630,matmos,22.0
17484,flume,71.0
19941,serengeti,37.0
15605,big sean,77.0
17697,araabmuzik,41.0
17576,portal,24.0
17760,waka flocka flame,67.0
17698,maxmillion dunbar,2.0
17629,the howling hex,3.0
1805,caribou,57.0
17797,bonnie prince billy,44.0
17797,dawn mccarthy,15.0
17758,pusha t,72.0
17662,eat skull,2.0
17759,feeding people,9.0
17691,autechre,44.0
17626,mark kozelek,35.0
17625,inc.,20.0
17661,psychic ills,32.0
17612,dur-dur band,31.0
19902,single mothers,28.0
17621,beach fossils,53.0
9338,agalloch,40.0
17663,endless boogie,19.0
17712,strfkr,57.0
17618,nick cave & the bad seeds,64.0
12020,torche,31.0
17719,qluster,4.0
17751,companion,9.0
17722,darwin deez,36.0
17750,kool a.d.,27.0
17708,paul banks,27.0
17714,salva,53.0
17601,spectral park,7.0
17718,applescal,14.0
17572,various artists,7.0
17583,lisa germano,26.0
17747,sasha go hard,16.0
17580,lady lazarus,13.0
17733,the spinto band,26.0
17578,foals,63.0
17716,the underachievers,47.0
17616,veronica falls,23.0
17683,clogs,54.0
17686,umberto,61.0
19736,sun ra and his arkestra,31.0
17584,ulrich schnauss,39.0
17687,jos james,65.0
17659,k-x-p,7.0
17679,cult of luna,36.0
17499,fleetwood mac,83.0
17575,darkstar,24.0
17682,le1f,24.0
17613,hayden,59.0
17615,xxxy,87.0
17574,frightened rabbit,48.0
19949,bo ningen,15.0
17684,cakes da killa,35.0
17715,jacco gardner,32.0
17677,little wings,28.0
17726,my bloody valentine,57.0
17649,various artists,7.0
17656,night beds,29.0
17653,wraetlic,3.0
17703,renny wilson,0.0
17570,unknown mortal orchestra,59.0
17707,actress,41.0
19809,nehruviandoom,35.0
17592,chris darrow,9.0
17620,sonny smith,21.0
17523,jim james,46.0
17577,thao & the get down stay down,34.0
17602,tomahawk,36.0
17611,guards,30.0
17606,lightning swords of death,1.0
19688,mineral,36.0
17681,four tet,63.0
17636,amateur best,5.0
17694,vado,42.0
17562,la big vic,0.0
17676,miles davis,64.0
17567,amor de das,39.0
17568,indians,23.0
17599,adam green & binki shapiro,37.0
17695,elliphant,52.0
1135,vashti bunyan,48.0
17555,guided by voices,47.0
17637,alexander spit,28.0
17655,happy jawbone family band,24.0
17600,pearl necklace,71.0
17538,ducktails,31.0
17654,raekwon,64.0
17563,buke and gase,18.0
19614,dark sky,10.0
17561,motor city drum ensemble,36.0
17537,local natives,56.0
17597,tegan and sara,56.0
17595,kitty,47.0
17596,radar brothers,9.0
17546,pillowfight,16.0
17651,future,92.0
17559,fidlar,51.0
17557,nosaj thing,43.0
17666,cocaine 80s,32.0
17594,wimps,25.0
17550,the joy formidable,38.0
17558,torres,45.0
17514,mice parade,19.0
19531,tashi dorji,8.0
17566,boduf songs,11.0
17497,nas,73.0
17517,the ruby suns,19.0
17619,dawn richard,41.0
17539,spaceghostpurrp,47.0
17553,ben ufo,1.0
19701,meatbodies,30.0
17330,califone,33.0
19866,hookworms,16.0
17593,bleeding rainbow,4.0
17535,esben and the witch,24.0
17516,toro y moi,61.0
17560,mountains,36.0
17513,ra ra riot,44.0
17512,nightlands,18.0
17638,mike shiflet,0.0
15576,iceage,33.0
17534,the traditional fools,9.0
17586,wale,74.0
17536,hilly eye,0.0
17554,alasdair roberts & friends,0.0
17532,new order,66.0
17548,camper van beethoven,33.0
17551,widowspeak,44.0
17587,brokeback,21.0
17540,everything everything,51.0
17510,j dilla,57.0
7239,sleater-kinney,43.0
17530,free energy,18.0
17528,mouse on tha track,43.0
17000,sweet valley,23.0
17529,christopher owens,29.0
17533,retribution gospel choir,5.0
17518,jeezy,71.0
17531,mystical weapons,0.0
17496,arbouretum,14.0
17501,yo la tengo,54.0
17405,parquet courts,47.0
17545,shugo tokumaru,27.0
17509,villagers,52.0
17543,meyhem lauren,45.0
17504,oneohtrix point never,47.0
17526,the congos,45.0
17526,sun araw,33.0
17526,m. geddes gengras,10.0
17486,masta killa,54.0
17541,ethernet,27.0
17542,dj nature,19.0
17508,stars of the lid,42.0
17455,frankie knuckles,47.0
17418,tall firs,1.0
17500,holopaw,5.0
17520,l. pierre,5.0
2397,dntel,28.0
17511,pantha du prince & the bell laboratory,32.0
17521,pro era,37.0
17478,heathered pearls,22.0
17425,kowloon walled city,23.0
17525,t.i.,76.0
19309,fatima,37.0
17490,mats gustafsson,15.0
17490,colin stetson,45.0
17507,various artists,7.0
17432,tall ships,21.0
17515,various artists,7.0
17326,the heartbreakers,21.0
17424,roy montgomery,26.0
17461,billow observatory,21.0
17485,three legged race,1.0
17498,burial,51.0
17468,florian hecker,6.0
20117,secret circuit,13.0
17472,larry gus,12.0
17417,various artists,7.0
17492,broadcast,50.0
20159,herbert,61.0
17494,dawn richard,41.0
17699,mozarts sister,4.0
17404,incantation,31.0
17505,a$ap rocky,86.0
17506,various artists,7.0
17488,alexis taylor,28.0
19163,nux vomica,4.0
17443,theologian,2.0
17477,chief keef,77.0
17487,a-trak,63.0
17471,starkey,28.0
17421,sigha,9.0
17423,taco leg,0.0
17391,wiz khalifa,83.0
17493,katy b,58.0
17475,rich kidz,34.0
17460,gate,38.0
17450,bell witch,29.0
20047,greg saunier,7.0
17406,jk flesh / prurient,38.0
17469,the game,72.0
17470,window twins,1.0
20012,dean blunt,63.0
17386,bjrk,64.0
17295,amy winehouse,78.0
17441,lil durk,81.0
17416,estasy,62.0
17378,raglani,0.0
17294,big boi,54.0
19482,godflesh,36.0
17430,charles mingus,49.0
17481,container,15.0
17355,cold pumas,2.0
17482,captain murphy,24.0
17480,jozef van wissem & jim jarmusch,17.0
17248,naomi punk,8.0
17467,girls aloud,54.0
17447,starred,1.0
17393,memory tapes,31.0
17439,saint etienne,47.0
17451,majical cloudz,40.0
17364,stubborn heart,6.0
17435,von,62.0
19684,the smashing pumpkins,75.0
17474,sharon van etten,59.0
17359,tiga,49.0
17413,roomful of teeth,27.0
17453,nidingr,6.0
19726,aby ngana diop,8.0
17476,alicia keys,79.0
17446,wu-block,14.0
17385,umberto,61.0
17382,forgotten tomb,29.0
17387,scott walker,41.0
17457,charli xcx,85.0
835,boards of canada,57.0
17411,tyvek,10.0
17381,dragged into sunlight,28.0
17384,massive attack,69.0
17327,tim hecker,46.0
17327,daniel lopatin,27.0
17325,kylesa,33.0
17340,the crystal ark,5.0
17463,allah-las,54.0
17376,x-tg,0.0
17466,french montana,75.0
17448,nico muhly,38.0
17317,nadja,19.0
17302,various artists,7.0
19211,wyrd visions,58.0
17329,bad brains,48.0
17454,boody & le1f,36.0
17408,cashmere cat,56.0
20108,ex-cult,13.0
17373,solange,62.0
17374,mogwai,54.0
17363,e-40,68.0
17363,too $hort,64.0
17459,james ferraro,27.0
17412,the people's temple,7.0
17369,rihanna,92.0
17456,cities aviv,47.0
17445,gerry read,41.0
20282,steve earle & the dukes,60.0
17399,downfall of gaia,19.0
17370,dinosaur jr.,51.0
17301,roc marciano,53.0
20355,ratking,22.0
17414,raime,19.0
17440,forma,38.0
17129,the velvet underground,63.0
17356,holly herndon,23.0
20333,mo kolours,23.0
11063,zs,95.0
17214,p.o.s.,37.0
17064,william basinski,42.0
18727,action bronson,63.0
17328,the evens,28.0
17292,el perro del mar,29.0
17360,steve hauschildt,31.0
17300,soundgarden,70.0
17350,mykki blanco,39.0
18009,pharmakon,20.0
17366,lust for youth,38.0
17403,blank realm,4.0
17297,how to destroy angels_,41.0
17279,isis,37.0
17296,the babies,29.0
19743,freeway,53.0
17217,lukid,14.0
17320,sufjan stevens,71.0
17304,oneida,16.0
17396,school of seven bells,32.0
19156,duck sauce,53.0
17353,ital tek,29.0
17280,the weeknd,97.0
17365,mark kozelek,35.0
4114,interpol,63.0
17146,mr. muthafuckin exquire,28.0
17401,pete swanson,1.0
17272,crystal castles,72.0
17321,guided by voices,47.0
17409,jessica bailiff,16.0
17343,mad music inc.,49.0
17318,various artists,7.0
17269,joni mitchell,65.0
17278,prince rama,28.0
17380,graveyard,44.0
17290,dead prez,47.0
17367,karriem riggins,44.0
17433,various artists,7.0
17277,lindstrm,37.0
17349,halls,83.0
17395,pangaea,30.0
17319,anaal nathrakh,38.0
17291,clinic,33.0
17397,gucci mane,77.0
17259,vitalic,53.0
17354,viv albertine,4.0
17312,fatima al qadiri,25.0
17303,brian eno,61.0
20018,mouse on mars,29.0
17265,trop tard,0.0
17400,anna meredith,29.0
17314,early graves,13.0
17273,dirty projectors,41.0
17276,emeralds,21.0
